1481034692282;2016-12-06;21:31:32.282;0;23
1481034697321;2016-12-06;21:31:37.322;0;456
1481034706775;2016-12-06;21:31:46.776;0;789
1481034716651;2016-12-06;21:31:56.652;0;23
1481034733860;2016-12-06;21:32:13.861;0;23
1481034738724;2016-12-06;21:32:18.724;0;56
1481034745689;2016-12-06;21:32:25.690;0;789
1481034808263;2016-12-06;21:33:28.263;0;123
1481034818753;2016-12-06;21:33:38.754;0;23
1481035000189;2016-12-06;21:36:40.189;0;23
